"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-07-03","jpennington","copilot","copilot_ai_credit","GPT-5.6 Terra","555.756308","ai-credits","0.01","5.557563","5.557563","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","jivorson","copilot","copilot_ai_credit","Gemini 3.1 Pro","295.059638","ai-credits","0.01","2.950596","2.950596","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-07-03","josbaldeston","copilot","copilot_ai_credit","Claude Sonnet 5","691.803914","ai-credits","0.01","6.918039","6.918039","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","jthorncroft","copilot","copilot_ai_credit","Claude Sonnet 5","305.351412","ai-credits","0.01","3.053514","3.053514","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","jthorncroft","copilot","copilot_ai_credit","GPT-5.6 Terra","314.502946","ai-credits","0.01","3.145029","3.145029","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","kgranville","copilot","copilot_ai_credit","Claude Haiku 4.5","168.668034","ai-credits","0.01","1.686680","1.686680","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","kgranville","copilot","copilot_ai_credit","GPT-5.6 Luna","360.287629","ai-credits","0.01","3.602876","3.602876","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","kgranville","copilot","copilot_ai_credit","Gemini 3.1 Pro","451.287542","ai-credits","0.01","4.512875","4.512875","0.000000","7000","contoso-data","","Data Platform","0","0"
"2026-07-03","kknatchbull","copilot","copilot_ai_credit","Claude Sonnet 5","637.286309","ai-credits","0.01","6.372863","6.372863","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","kknatchbull","copilot","copilot_ai_credit","GPT-5.6 Luna","366.607140","ai-credits","0.01","3.666071","3.666071","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","kfeatherstone","copilot","copilot_ai_credit","GPT-5.6 Terra","493.433891","ai-credits","0.01","4.934339","4.934339","0.000000","3000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","lhetherington","copilot","copilot_ai_credit","Claude Haiku 4.5","608.329576","ai-credits","0.01","6.083296","6.083296","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","lkembleford","copilot","copilot_ai_credit","Claude Sonnet 5","233.167675","ai-credits","0.01","2.331677","2.331677","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-03","lkembleford","copilot","copilot_ai_credit","GPT-5.6 Luna","126.937946","ai-credits","0.01","1.269379","1.269379","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-03","lufford","copilot","copilot_ai_credit","GPT-5.6 Terra","341.191208","ai-credits","0.01","3.411912","3.411912","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-03","lufford","copilot","copilot_ai_credit","GPT-5.6 Sol","48.702163","ai-credits","0.01","0.487022","0.487022","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-03","lkettering","copilot","copilot_ai_credit","GPT-5.3-Codex","240.586913","ai-credits","0.01","2.405869","2.405869","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","llymington","copilot","copilot_ai_credit","GPT-5.3-Codex","343.015240","ai-credits","0.01","3.430152","3.430152","0.000000","7000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","llymington","copilot","copilot_ai_credit","Claude Haiku 4.5","97.553603","ai-credits","0.01","0.975536","0.975536","0.000000","7000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","llymington","copilot","copilot_ai_credit","Claude Sonnet 5","198.194234","ai-credits","0.01","1.981942","1.981942","0.000000","7000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","lhigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","161.393707","ai-credits","0.01","1.613937","1.613937","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-03","lhigginbotham","copilot","copilot_ai_credit","MAI-Code-1-Flash","191.243557","ai-credits","0.01","1.912436","1.912436","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-03","lhigginbotham","copilot","copilot_ai_credit","Claude Opus 5","74.734403","ai-credits","0.01","0.747344","0.747344","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-03","lrothwell","copilot","copilot_ai_credit","Gemini 3.1 Pro","489.813036","ai-credits","0.01","4.898130","4.898130","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","lrothwell","copilot","copilot_ai_credit","GPT-5.6 Luna","317.462938","ai-credits","0.01","3.174629","3.174629","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","lrothwell","copilot","copilot_ai_credit","GPT-5.6 Sol","109.881266","ai-credits","0.01","1.098813","1.098813","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","lvale","copilot","coding_agent_ai_credit","Coding Agent model","191.519242","ai-credits","0.01","1.915192","1.915192","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","lvale","copilot","copilot_ai_credit","GPT-5.4","154.866049","ai-credits","0.01","1.548660","1.548660","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","lvale","copilot","copilot_ai_credit","GPT-5.4","73.819350","ai-credits","0.01","0.738194","0.738194","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-07-03","mbeauchamp","copilot","copilot_ai_credit","Claude Sonnet 5","673.037195","ai-credits","0.01","6.730372","6.730372","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-07-03","mpargeter","copilot","coding_agent_ai_credit","Coding Agent model","727.521369","ai-credits","0.01","7.275214","7.275214","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-03","mfoxcroft","copilot","copilot_ai_credit","GPT-5.3-Codex","106.631974","ai-credits","0.01","1.066320","1.066320","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-03","moglethorpe","copilot","copilot_ai_credit","GPT-5.6 Terra","204.162127","ai-credits","0.01","2.041621","2.041621","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-07-03","mprescott","copilot","copilot_ai_credit","GPT-5.6 Luna","340.378291","ai-credits","0.01","3.403783","3.403783","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-03","mprescott","copilot","copilot_ai_credit","GPT-5.6 Terra","766.749960","ai-credits","0.01","7.667500","7.667500","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-03","mprescott","copilot","copilot_ai_credit","GPT-5.4","324.888746","ai-credits","0.01","3.248887","3.248887","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-07-03","mquibell","copilot","copilot_ai_credit","Claude Sonnet 5","271.262905","ai-credits","0.01","2.712629","2.712629","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","mfoxcroft2","copilot","copilot_ai_credit","Claude Opus 5","468.678820","ai-credits","0.01","4.686788","4.686788","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","mfoxcroft2","copilot","copilot_ai_credit","Claude Haiku 4.5","1517.581610","ai-credits","0.01","15.175816","15.175816","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","msomerville","copilot","copilot_ai_credit","GPT-5.6 Luna","30.981247","ai-credits","0.01","0.309812","0.309812","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","msomerville","copilot","copilot_ai_credit","GPT-5.3-Codex","171.489626","ai-credits","0.01","1.714896","1.714896","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","msomerville","copilot","copilot_ai_credit","GPT-5.4","129.248764","ai-credits","0.01","1.292488","1.292488","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","moglethorpe2","copilot","copilot_ai_credit","Claude Sonnet 5","135.614781","ai-credits","0.01","1.356148","1.356148","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","moglethorpe2","copilot","copilot_ai_credit","GPT-5.3-Codex","87.142938","ai-credits","0.01","0.871429","0.871429","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","moglethorpe2","copilot","copilot_ai_credit","Claude Sonnet 5","199.915273","ai-credits","0.01","1.999153","1.999153","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-07-03","neversleigh","copilot","copilot_ai_credit","GPT-5.6 Luna","163.551368","ai-credits","0.01","1.635514","1.635514","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","neversleigh","copilot","copilot_ai_credit","Claude Sonnet 5","777.035395","ai-credits","0.01","7.770354","7.770354","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-07-03","nfenwick","copilot","copilot_ai_credit","Claude Sonnet 5","374.520479","ai-credits","0.01","3.745205","3.745205","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","nnorthcote","copilot","copilot_ai_credit","GPT-5.6 Terra","219.556523","ai-credits","0.01","2.195565","2.195565","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","nnorthcote","copilot","coding_agent_ai_credit","Coding Agent model","239.296085","ai-credits","0.01","2.392961","2.392961","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","npennington","copilot","copilot_ai_credit","GPT-5.6 Luna","95.075838","ai-credits","0.01","0.950758","0.950758","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","npennington","copilot","copilot_ai_credit","GPT-5.6 Terra","198.721472","ai-credits","0.01","1.987215","1.987215","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","njephson","copilot","copilot_ai_credit","GPT-5.6 Terra","513.874584","ai-credits","0.01","5.138746","5.138746","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-07-03","nnuttall","copilot","copilot_ai_credit","GPT-5.6 Terra","2388.017814","ai-credits","0.01","23.880178","23.880178","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","nnuttall","copilot","copilot_ai_credit","Gemini 3.1 Pro","1757.938630","ai-credits","0.01","17.579386","17.579386","0.000000","3000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","normsby","copilot","copilot_ai_credit","GPT-5.3-Codex","274.097244","ai-credits","0.01","2.740972","2.740972","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","normsby","copilot","copilot_ai_credit","GPT-5.6 Terra","32.889995","ai-credits","0.01","0.328900","0.328900","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-07-03","odinsdale","copilot","copilot_ai_credit","GPT-5.4","62.499382","ai-credits","0.01","0.624994","0.624994","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","odinsdale","copilot","copilot_ai_credit","GPT-5.6 Luna","156.592300","ai-credits","0.01","1.565923","1.565923","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","okettering","copilot","copilot_ai_credit","Claude Opus 5","35.695929","ai-credits","0.01","0.356959","0.356959","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","ocranbrook","copilot","copilot_ai_credit","GPT-5.6 Luna","591.341547","ai-credits","0.01","5.913415","5.913415","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","ocranbrook","copilot","copilot_ai_credit","GPT-5.6 Terra","360.279531","ai-credits","0.01","3.602795","3.602795","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-07-03","oglossop","copilot","copilot_ai_credit","GPT-5.3-Codex","2799.632356","ai-credits","0.01","27.996324","27.996324","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","oglossop","copilot","coding_agent_ai_credit","Coding Agent model","2522.627921","ai-credits","0.01","25.226279","25.226279","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-07-03","olattimore","copilot","copilot_ai_credit","GPT-5.6 Terra","251.157737","ai-credits","0.01","2.511577","2.511577","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-07-03","osomerville","copilot","copilot_ai_credit","GPT-5.6 Luna","126.529667","ai-credits","0.01","1.265297","1.265297","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","osomerville","copilot","copilot_ai_credit","GPT-5.6 Terra","121.090286","ai-credits","0.01","1.210903","1.210903","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","osomerville","copilot","copilot_ai_credit","GPT-5.6 Terra","37.355218","ai-credits","0.01","0.373552","0.373552","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-07-03","othackeray","copilot","coding_agent_ai_credit","Coding Agent model","81.397651","ai-credits","0.01","0.813977","0.813977","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","othackeray","copilot","copilot_ai_credit","GPT-5.3-Codex","249.754228","ai-credits","0.01","2.497542","2.497542","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-07-03","owestbrook","copilot","copilot_ai_credit","GPT-5.6 Terra","209.672806","ai-credits","0.01","2.096728","2.096728","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","owestbrook","copilot","copilot_ai_credit","GPT-5.4","286.034641","ai-credits","0.01","2.860346","2.860346","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","owestbrook","copilot","copilot_ai_credit","Gemini 3.1 Pro","239.318983","ai-credits","0.01","2.393190","2.393190","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-07-03","oshackleton","copilot","copilot_ai_credit","GPT-5.3-Codex","47.663335","ai-credits","0.01","0.476633","0.476633","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-03","oshackleton","copilot","copilot_ai_credit","GPT-5.3-Codex","385.095969","ai-credits","0.01","3.850960","3.850960","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-07-03","ohalloway","copilot","copilot_ai_credit","GPT-5.6 Sol","400.093718","ai-credits","0.01","4.000937","4.000937","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-03","ohalloway","copilot","coding_agent_ai_credit","Coding Agent model","559.232577","ai-credits","0.01","5.592326","5.592326","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-03","ohalloway","copilot","copilot_ai_credit","Claude Sonnet 5","74.074255","ai-credits","0.01","0.740743","0.740743","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-07-03","okettering2","copilot","coding_agent_ai_credit","Coding Agent model","554.082511","ai-credits","0.01","5.540825","5.540825","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","okettering2","copilot","coding_agent_ai_credit","Coding Agent model","446.554586","ai-credits","0.01","4.465546","4.465546","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","okettering2","copilot","copilot_ai_credit","Claude Opus 5","639.141744","ai-credits","0.01","6.391417","6.391417","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-07-03","pramsbottom","copilot","copilot_ai_credit","Gemini 3.1 Pro","515.110476","ai-credits","0.01","5.151105","5.151105","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-03","pramsbottom","copilot","coding_agent_ai_credit","Coding Agent model","151.280760","ai-credits","0.01","1.512808","1.512808","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-07-03","pmainwaring","copilot","copilot_ai_credit","Claude Sonnet 5","521.108564","ai-credits","0.01","5.211086","5.211086","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-07-03","pkembleford","copilot","copilot_ai_credit","Claude Sonnet 5","581.365015","ai-credits","0.01","5.813650","5.813650","0.000000","3000","contoso-data","","Member Digital","0","0"
